order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer,pred1,delivery_charges2,residual
ORD037073,ID2421601627,2022-03-26,Thompson,"[('pearTV', 2), ('iStream', 1)]",12770,68.796,-37.8263639,144.9518351,0,Autumn,False,1.58059,"great phone, wish i bought the xl though. phone is great but i wish i bought the xl.",True,68.38758029367575,68.796,0.40841970632425273
ORD055133,ID5402876191,2022-04-03,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",7200,40.139,-37.8204562,144.97687380000005,50,Autumn,True,0.6764399999999999,pleased with order it was exactly what i expected & wanted. thanks,True,78.72454428446906,80.278,1.5534557155309443
ORD382818,ID0709975513,2022-12-21,Thompson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,73.612,-37.8158807,144.9338778,25,Summer,True,1.21374,"get one! cheap. works great. i don't care for the blue after getting it but that's what a case is for. if you are looking for a solid budget tier phone that doesn't feel budget, this is it.",True,97.1722655093985,97.90396,0.7316944906014982
ORD113762,ID3191033052,2022-04-13,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",28915,32.219,-37.8115222,144.9721881,50,Autumn,False,0.8207700000000001,brand new exactly as described. i will definitely buy again.,True,65.31543110410378,64.438,0.8774311041037777
ORD119197,ID5001030333,2022-10-31,Thompson,"[('iStream', 2), ('pearTV', 2)]",12920,37.851,-37.8113191,144.9528176,50,Spring,False,0.52755,very satisfied for now. only time will determine actual quality . everything appears to be untouched and brand new. only remarkable aspect was the battery charged more slowly than my lucent x4 but battery spending speed is about the same. uses the same charger as lucent x4.,True,73.96856702294383,75.702,1.733432977056168
ORD320338,ID0356085164,2022-04-17,Bakers,"[('Universe Note', 1), ('pearTV', 2), ('Thunder line', 1)]",18250,40.271,-37.8155691,145.001408,50,Autumn,True,0.8245299999999999,like brand new some accesories was missing,True,79.32331053632308,80.542,1.2186894636769239
ORD330286,ID3215192363,2022-11-22,Thompson,"[('Thunder line', 2), ('iAssist Line', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",17985,72.52600000000001,-37.8094403,144.9491969,25,Spring,True,0.40563,great phone but came locked the phone works perfectly and looks perfect but was not factory unlocked. i had to get it unlocked by at&t before i could put it on my t-mobile account.,True,98.18711164901663,96.45958000000002,1.727531649016612
ORD122047,ID4418536080,2022-08-09,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iStream', 1)]",3830,82.77799999999999,-37.80257520000001,144.96326969999996,0,Winter,True,1.81486,"great condition. brand new mint condition. love the phone itself l, expected a little better with the picture quality.",True,82.6364166288467,82.77799999999999,0.14158337115328834
ORD016101,ID4294474622,2022-02-03,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",3880,74.735,-37.8053576,144.97360319999999,25,Summer,True,1.51603,four stars great phone. low price.,True,100.17449477358957,99.39755000000001,0.7769447735895625
ORD340253,ID1725216611,2022-10-14,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,108.109,-37.8038592,144.9649561,0,Spring,True,1.6893900000000002,this is a reliable brand and a good product for price.,True,108.65679169617331,108.109,0.54779169617332
ORD303353,ID0746912562,2022-09-01,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('iAssist Line', 1)]",13635,49.718,-37.824664,144.9829361,25,Spring,False,1.35709,"asus customer service is garbage! the phone is great as long as you don't drop it. i have no idea which crap-hole country asus is doing their repairs through, but it has been a costly nightmare dealing with them. charged over $400 for repairs even when the phone was still under its factory 1-year warranty.",False,65.76702925358902,66.12494000000001,0.35791074641099385
ORD280152,ID0774546117,2022-06-29,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1)]",14540,67.90899999999999,-37.8061273,144.958058,0,Winter,False,1.2103700000000002,"fair price battary life was around 90%, some skratches on the screen, though for value of money its quite fair : )",True,67.14892461111663,67.90899999999999,0.7600753888833651
ORD015744,ID0244222120,2022-04-09,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",7200,35.234,-37.800652899999996,144.9703117,50,Autumn,False,1.9983799999999998,excellent quality ! awesome phone ! and it came a day early. without a doubt would shop with them again. thank you very much,True,70.07681354617145,70.468,0.39118645382855277
ORD194694,ID0846546788,2022-12-02,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 1)]",13210,86.066,-37.819948600000004,144.9685642,0,Summer,True,0.17388,this is the fastest booting tablet i have come across. the speed at which i can access sites is really amazing.,True,86.84477163708479,86.066,0.7787716370847875
ORD437008,ID0387153042,2022-11-14,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('pearTV', 2)]",19520,105.041,-37.80157379999999,144.9483325,0,Spring,True,1.24054,nice little tablet. functional and easy to use.fits the needs that i need to use it for.,True,104.99620413372685,105.041,0.04479586627314802
ORD126931,ID4952477288,2022-12-21,Thompson,"[('Toshika 750', 1), ('Olivia x460', 1), ('iStream', 2)]",5845,43.24100000000001,-37.809297799999996,144.95452749999995,25,Summer,False,0.75594,disappointed definitely not new quality. i've had short battery life and horrible reception issues. i bought this to replace another note 5 so i know what new quality is.,False,57.692803098519676,57.51053000000001,0.18227309851966567
ORD032091,ID6167266617,2022-10-03,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('pearTV', 2)]",18170,57.51,-37.81154220000001,144.96458669999996,25,Spring,False,0.89831,"worth the purchase at a reasonable price. i was kind of nervous buying a refurbish device. after taking a chance and receiving the device, i am grateful i took that chance. so i am posting this review to ease anyone's reservation you may have. my fiance love it!",True,76.99229308878466,76.4883,0.503993088784668
ORD373326,ID0224738476,2022-10-28,Bakers,"[('pearTV', 1), ('Alcon 10', 1), ('Thunder line', 1), ('Olivia x460', 1)]",18665,63.266999999999996,-37.80716279999999,144.9918675,25,Spring,True,0.43246999999999997,doesn't charge right after android oreo update it's a great phone...up until you install android oreo and you try to charge it and it stops charging and starts literally every second. so it won't take a charge and it won't factory reset to android 7. so it is stuck this way forever. so i bought this phone and have no $ for a new one.,False,83.43916943190467,84.14511,0.705940568095329
ORD178538,ID1463547083,2022-08-06,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('Thunder line', 2), ('iAssist Line', 1)]",10465,60.086999999999996,-37.818726899999994,145.001466,25,Winter,True,1.11585,great item nothing,True,78.53058205118097,79.91571,1.385127948819033
ORD476994,ID0589802537,2022-10-16,Thompson,"[('Thunder line', 2), ('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 1)]",19740,66.029,-37.821430799999995,144.9473954,25,Spring,True,0.97529,beware well in 3 days after the no return window has closed the fast charge is no longer working.,False,87.86612752625066,87.81857,0.04755752625067089
ORD020413,ID1283617958,2022-07-10,Thompson,"[('pearTV', 1), ('Candle Inferno', 2), ('Toshika 750', 2)]",15810,52.321000000000005,-37.798984999999995,144.95408480000003,25,Winter,False,1.64393,i just love this phone i just love this phone. operates fast and smooth during normal operation. fingerprint reader is also pretty accurate - works all the time.,True,69.69556291313341,69.58693000000001,0.1086329131334054
ORD415021,ID5001030268,2022-08-11,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",17890,37.543,-37.811437100000006,144.9519368,50,Winter,True,0.44966999999999996,four stars good,True,74.61758384092738,75.086,0.4684161590726177
ORD361767,ID5402876181,2022-10-15,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('Olivia x460', 2)]",9500,100.178,-37.82056220000001,144.9767228,0,Spring,True,0.66759,"trust this seller, perfect condition. looks like new, battery is good, fully unlocked .it doesn’t comes with the original charger. 9/10",True,100.32352140251663,100.178,0.1455214025166356
ORD085188,ID3862394073,2022-01-09,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 2), ('iStream', 2)]",14430,44.335,-37.8090908,144.9487096,50,Summer,True,0.42408,awesome works fast. highly recommended.,True,89.32966284056688,88.67,0.659662840566881
ORD067878,ID0635530384,2022-05-02,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",4310,37.946,-37.81284,144.94309219999997,50,Autumn,True,0.35020999999999997,works geat great phone and great camera,True,77.4055118424248,75.892,1.5135118424248049
ORD130662,ID0370750748,2022-09-03,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('Olivia x460', 1)]",22575,84.09200000000001,-37.812084999999996,144.9884869,0,Spring,True,0.6371399999999999,one star did not work would not read sim card,False,85.10835168968772,84.09200000000001,1.0163516896877098
ORD035594,ID0777773640,2022-04-15,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('iAssist Line', 2)]",5030,59.656000000000006,-37.8055185,144.95227,25,Autumn,True,0.91845,perfect phone received. recieved an immaculate and unlocked note 8.,True,79.70305343843752,79.34248000000001,0.36057343843751255
ORD337364,ID1224854817,2022-01-23,Thompson,"[('pearTV', 2), ('Lucent 330S', 2)]",15080,56.661,-37.8131243,144.9401031,0,Summer,False,0.61464,charging port defective the charger never worked properly and i tried to resolve and no help.. now it’s totally dead. will not charge.. something inside charging port not working. will never buy refurbished one again,False,56.28946526058194,56.661,0.3715347394180597
ORD282032,ID2968356433,2022-04-29,Bakers,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",18255,48.32899999999999,-37.80963320000001,145.0025106,25,Autumn,False,0.6414,great phone! my wife loves the phone. it was a very nice upgrade from s7 phone. the refurbished phone purchase decision worked out just fine. she is happy with it. recommend such purchases with factory warranty.,True,64.59019170512306,64.27757,0.312621705123064
ORD300760,ID5427967043,2022-12-22,Thompson,"[('iStream', 1), ('Thunder line', 2)]",4510,102.36399999999999,-37.8002438,144.95971930000005,0,Summer,True,1.7754599999999998,"five stars perfect, almost near perfect condition. no complaints",True,102.7510548252257,102.36399999999999,0.3870548252257038
ORD283547,ID0310945082,2022-10-15,Bakers,"[('iAssist Line', 2), ('iStream', 2)]",4750,58.402,-37.802469099999996,145.0033649,25,Spring,False,1.10168,love absolutely reccomend,True,78.65087322151217,77.67466,0.9762132215121682
ORD358058,ID0573782060,2022-04-06,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Candle Inferno', 1)]",8790,77.622,-37.82438610000001,144.9688925,0,Autumn,True,0.6472399999999999,five stars great!,True,78.60648111643519,77.622,0.984481116435191
ORD097687,ID5001030293,2022-05-14,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 1)]",5495,31.198,-37.8110908,144.9524931,50,Autumn,True,0.50851,bad thing salió defectuoso y dañando !!!,False,63.035106872059146,62.396,0.6391068720591448
ORD079005,ID0091971021,2022-11-30,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,75.21,-37.8178305,144.9487158,25,Spring,True,0.59208,i need to know about gift card i didn’t know understand about my card gift .is for what?,True,99.70770104640582,100.02929999999999,0.3215989535941759
ORD316775,ID0371972623,2022-03-23,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2)]",5900,40.713,-37.8064631,144.9720713,50,Autumn,True,1.36856,this phone is easy to use i bought this olivia j-3 phone for someone and they just love love love this phone.,True,81.52296482760633,81.426,0.09696482760632819
ORD391496,ID0579963467,2022-08-25,Thompson,"[('iStream', 1), ('Universe Note', 2)]",7050,55.86,-37.8116606,144.945525,25,Winter,True,0.17647000000000002,great inexpensive phone. bought for my son to replace his old flip phone. very inexpensive while providing him with a full keyboard making texting a little easier.,True,73.0128657301446,74.2938,1.2809342698554076
ORD384986,ID0962965880,2022-09-28,Thompson,"[('Lucent 330S', 2), ('Thunder line', 1)]",4640,35.412,-37.796543299999996,144.95125430000004,50,Spring,False,1.8328799999999998,warning locked phone phone came locked to verizon and have been without data for about two weeks because i can't get my services to work. probably going to return.,False,69.64732546910959,70.824,1.1766745308904092
ORD157690,ID0591229839,2022-07-17,Thompson,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,80.828,-37.82551760000001,144.95160790000003,0,Winter,True,1.4844700000000002,five stars it's all that and more very good phone!!!!!,True,80.69577674370203,80.828,0.13222325629797638
ORD448125,ID0664378487,2022-01-03,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Alcon 10', 2)]",25070,52.328,-37.820378399999996,144.9666014,25,Summer,False,0.32663000000000003,five stars amazing phone... until you get a note 4. ;-),True,68.34574378441104,69.59624000000001,1.2504962155889672
ORD422601,ID2189382619,2022-09-01,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('iStream', 1)]",4260,52.361999999999995,-37.8082125,144.9758755,50,Spring,True,1.28262,fast and everything a cellphone should be. originally bought for me. loved it but didn't work for verizon wireless. gave to niece. she loves it!,True,105.33938676629396,104.72399999999999,0.615386766293966
ORD102061,ID0762835990,2022-02-05,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Thunder line', 2)]",6020,41.542,-37.803239500000004,144.93609740000005,50,Summer,True,1.42613,not unlocked this phone was not unlocked.... it’s a t-mobile only phone,False,84.36495791759452,83.084,1.2809579175945203
ORD101536,ID6167231028,2022-06-17,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('iStream', 1)]",3235,47.223,-37.813825200000004,144.9574021,25,Winter,True,0.9177299999999999,"was the phone had unpaid phone bills left on it and was locked due to financial liability issues, making it impossible to hook it up to a network. on top of that it didn't come with a sim card. other than that, the phone was functional. i don't think it's fair to sell a phone in that condition though.",False,62.20540611248001,62.80659,0.6011838875199871
ORD019552,ID0595594350,2022-06-24,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1), ('iStream', 2), ('Candle Inferno', 2)]",3615,76.222,-37.810401399999996,144.968871,0,Winter,True,0.91405,what an amazing phone where has this phone been all my life? it is a bargain for the price.,True,77.3452522021474,76.222,1.1232522021474125
ORD329951,ID0257503245,2022-10-03,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,110.925,-37.799799799999995,144.9616154,0,Spring,True,1.92103,recomiendo mucho al vendedor olivia s10 plus excelente el producto esta perfecto recomiendo mucho al vendedor muy agradecido.,True,110.54592727145481,110.925,0.37907272854518226
ORD107951,ID5290706358,2022-04-03,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1)]",2880,66.785,-37.8081803,144.97663559999995,0,Autumn,False,1.3161399999999999,good price good price and it works well.,True,67.3183404037251,66.785,0.5333404037251057
ORD139927,ID6167417946,2022-04-05,Nickolson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,24.500999999999998,-37.81417020000001,144.9630544,50,Autumn,False,0.75432,"lucent crap! i received this lucent e4 plus end of september. three weeks later the ""fingerprint sensor"" stopped working. no one buys a smartphone to last only three weeks. considering a complaint to the ftc.",False,50.03630363320338,49.001999999999995,1.0343036332033861
ORD419699,ID4028046129,2022-06-15,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",6295,32.552,-37.811721999999996,145.0119814,50,Winter,True,1.4855,not unlocked. not compatible with sprint. not unlocked. this is a verizon phone. the idiots even left a verizon sim card in it.,False,65.54036512331143,65.104,0.4363651233114325
ORD032910,ID2992212844,2022-06-02,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Candle Inferno', 1)]",4415,56.593,-37.82244220000001,144.97184030000003,25,Winter,True,0.47321,good phone battery lasts around a day and charges in 2hours great quality great screen,True,74.7558527440307,75.26869,0.512837255969302
ORD337088,ID0248746735,2022-05-25,Bakers,"[('Olivia x460', 1), ('iStream', 2)]",1525,49.601000000000006,-37.8155739,144.9971507,0,Autumn,False,0.64342,"don’t sell items that don’t work for customers please. the phone was garbage, didn’t use for a month and is totally died. have been contacting the support center from the very first month i received. the only option i’m left is to stop doing business with you. frustrated customer",False,49.5879061902254,49.601000000000006,0.01309380977460961
ORD025461,ID0774501396,2022-12-13,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('iStream', 2)]",3750,71.829,-37.8087665,144.95803759999995,25,Summer,True,1.0581399999999999,"good buy back value i used this for 1.5 year and now that i am selling it away, i actually get back around 25% of the original price. it is still usable besides the battery life is low. not bad.",True,95.62690551234888,95.53256999999999,0.09433551234889137
ORD302643,ID2936365503,2022-02-15,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('pearTV', 2)]",17025,100.669,-37.8028336,144.93545580000003,0,Summer,True,1.49763,blah... it's ok for the money.,True,99.9917529744526,100.669,0.6772470255474019
ORD152390,ID6202471428,2022-08-18,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090,33.628,-37.822100299999995,144.9806504,50,Winter,False,1.05112,"great phone thin, light, big screen, and fun os. no complaints so far. works way better than the htc phone it replaced.",True,66.21352432143084,67.256,1.0424756785691613
ORD351576,ID1463656458,2022-12-01,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",17630,29.281,-37.818589700000004,144.9991477,50,Summer,False,1.0167,"llego malo el telefono..... the phone came bad, every time you activate the bing search like voice commands, update and restoration factory defaults and nothing remains the same desepcionado of this purchase.",False,60.28257220411517,58.562,1.7205722041151716
ORD135330,ID4326586205,2022-05-14,Nickolson,"[('pearTV', 2), ('Thunder line', 2), ('iStream', 2)]",17280,39.510999999999996,-37.814164899999994,144.96315259999997,50,Autumn,True,0.7481899999999999,awesome!!! got it yesterday from best buy and it's a great phone. the picture and video quality is awesome and it's very fast. i have nothing negative to say about it so far.,True,79.0146481305797,79.02199999999999,0.007351869420290313
ORD327707,ID0253027681,2022-04-09,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",24490,31.739,-37.8163438,144.94261980000005,50,Autumn,False,0.56572,"performs like a $1,000 flagship at a quarter of the price. great phone for the money, can’t beat it.",True,64.284197850438,63.478,0.8061978504380036
ORD382567,ID3144992709,2022-03-15,Bakers,"[('Universe Note', 2), ('pearTV', 1), ('Alcon 10', 2)]",31110,38.383,-37.8134464,144.9897247,25,Autumn,False,0.6181399999999999,"dissapointed i bought this phone for three reasons : price, s10e market recognition and dual. i bought a us snapdragon for my wife. what a difference. this exynos unit is a shame. wifi, battery and overall performance makes this phone almost useless. a no go",False,49.48569259817415,51.04939000000001,1.5636974018258627
ORD282657,ID1449308623,2022-12-22,Bakers,"[('pearTV', 1), ('iStream', 2)]",6610,37.352,-37.816570299999995,144.98697990000005,50,Summer,False,1.03064,"me encanto, muy barato y en excelente condiciones todo perfecto, para el precio no esperaba menos, la bateria dura mucho, vino con un cover y su cargador con adaptador universal. perfecto",True,75.3377032414991,74.704,0.6337032414991057
ORD437877,ID0471341022,2022-01-02,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",24410,50.934,-37.80390870000001,144.9668829,50,Summer,True,1.6515900000000001,bought for my son and he enjoys playing in it. he's able to download all the apps he wanted and the camera is awesome.,True,101.52082511549219,101.868,0.3471748845078082
ORD107420,ID4969353897,2022-12-29,Thompson,"[('pearTV', 1), ('Thunder line', 1), ('iStream', 1)]",8640,57.865,-37.814791,144.93428559999995,25,Summer,False,1.1486299999999998,five stars great product,True,76.50953502846494,76.96045000000001,0.4509149715350702
ORD195543,ID0317729584,2022-12-13,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",27810,95.92399999999999,-37.808922499999994,144.9575533,0,Summer,True,1.01217,i have two other versions of candle tablets and each one gets better. great screen display allowing for clear and enjoyable viewing. easy to use. quick downloading and updating.,True,95.17034896309201,95.92399999999999,0.7536510369079821
ORD304007,ID2868682191,2022-12-24,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1), ('Olivia x460', 1), ('pearTV', 2)]",21615,50.878,-37.8045626,144.969853,50,Summer,True,1.56227,my refurbished ipod touch is like new. my refurbished ipod touch is like new...very happy with it.,True,100.6337328601164,101.756,1.1222671398836042
ORD408043,ID5797758281,2022-05-02,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",18075,77.686,-37.8072309,144.9452928,0,Autumn,True,0.62563,excellent customer support even on the weekends edge cellular is an excellent company i've done business with them on several occasions product is always as advertised looks and performs exactly as new,True,78.51910628557175,77.686,0.8331062855717448
ORD114536,ID0170219384,2022-02-18,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 2)]",11100,49.446999999999996,-37.8086826,144.9784657,50,Summer,True,1.3535700000000002,it is an extremely light piece of telephone with magnificent ... it is an extremely light piece of telephone with magnificent structure with clear pictures and enormous and clear response. it was worth the price.,True,98.56100386664431,98.89399999999999,0.3329961333556781
ORD101066,ID2187983886,2022-10-24,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",16295,45.731,-37.8120494,144.970453,25,Spring,False,0.7329399999999999,i feel like i was robbed. i purchased a dual sim phone however i received a single sim phone. this is totally totally unacceptable.,False,60.67678590480665,60.822230000000005,0.14544409519335488
ORD467000,ID3218293561,2022-03-07,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",12935,82.04299999999999,-37.8050564,144.956005,0,Autumn,True,1.15609,good the phone was better than what i expected for the price.,True,80.66389354979269,82.04299999999999,1.3791064502073027
ORD067355,ID1217532752,2022-06-18,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Universe Note', 2), ('Candle Inferno', 1)]",16140,31.941,-37.8179481,144.9485035,50,Winter,False,0.60059,great deal... have had phone for a few days and have had no problems. phone is clean and has no scratches or other marks. happy with my purchase so far.,True,63.56720788493387,63.882,0.31479211506612614
ORD269410,ID0633912918,2022-01-31,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",15495,95.649,-37.815684999999995,144.95763380000002,0,Summer,True,0.9877299999999999,expensive the battery life should have been better and the phone is extremely expensive,True,94.92762018206442,95.649,0.7213798179355848
ORD225715,ID0364846732,2022-06-16,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680,49.565,-37.8060498,144.9800541,25,Winter,True,1.40529,porq me gusto pero la camara no sirve,False,65.06922881413908,65.92145000000001,0.8522211858609268
ORD354494,ID6167254951,2022-03-01,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",14260,46.979,-37.8168138,144.9701116,25,Autumn,False,0.20431,four stars really good phone,True,62.822923550468,62.48207,0.3408535504679975
ORD257486,ID0277125043,2022-11-29,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 1)]",23530,73.229,-37.8128014,144.9427053,25,Spring,True,0.38401,it worked great! needed a gsm device for traveling back home overseas. it worked great!,True,98.01079015386213,97.39457,0.6162201538621304
ORD074841,ID4716795508,2022-12-23,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 2), ('iStream', 2)]",34270,46.255,-37.8187631,144.95340359999997,50,Summer,True,0.8774299999999999,great prtoduct great product,True,93.83216254919441,92.51,1.3221625491944025
ORD475292,ID3098154918,2022-07-30,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",20200,67.854,-37.8236375,144.9405157,0,Winter,False,1.34972,best money can buy all in one,True,67.96743657574908,67.854,0.11343657574907695
ORD126890,ID0844489850,2022-01-29,Thompson,"[('Lucent 330S', 1), ('pearTV', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",27665,94.78399999999999,-37.820792499999996,144.9486185,0,Summer,True,0.9140299999999999,awesome phone! s7 is best ever. the only reason i know this phone is not brand new is they had to tell me.,True,94.1956598235647,94.78399999999999,0.5883401764352953
ORD403142,ID0575396015,2022-03-24,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 1)]",1655,40.435,-37.8210743,144.9830055,50,Autumn,True,1.2148700000000001,five stars it's pretty,True,80.90155632434855,80.87,0.03155632434854283
ORD160609,ID5797758265,2022-04-12,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,57.792,-37.8071223,144.944995,25,Autumn,True,0.64427,"very good seller, excellent cell very good seller, excellent cell, is released and works in venezuela...",True,78.59447263667283,76.86336,1.731112636672833
ORD198264,ID0778942366,2022-09-13,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",9230,82.344,-37.814160799999996,145.014446,25,Spring,True,1.7521900000000001,"replenish i like the qwerty kepad, it makes texting easy no mispelled words anymore. i do not like the ringtone options i've found it impossible to save my music as ringtones oh and its kind of slow",True,109.16895589116416,109.51752,0.3485641088358449
ORD318571,ID0349920136,2022-06-21,Bakers,"[('Thunder line', 1), ('Toshika 750', 2)]",10820,50.563,-37.8181824,145.00399109999995,25,Winter,False,1.19321,excellent great deal and it works just fine nice phone for the price.,True,67.04813045745253,67.24879000000001,0.2006595425474842
ORD370127,ID0610682568,2022-10-20,Bakers,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,78.347,-37.8117936,145.00841599999995,0,Spring,False,1.1766,pixel i love this phone more than alcon and olivia's!,True,79.26188184394391,78.347,0.9148818439439168
ORD266081,ID0440506810,2022-01-16,Bakers,"[('iStream', 1), ('Thunder line', 1)]",2330,62.05,-37.803373,144.9828814,25,Summer,True,1.31281,bad battery battery is too bad,False,83.23950679377921,82.5265,0.7130067937792148
ORD361888,ID3161949478,2022-08-10,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,57.402,-37.8087451,144.95576430000003,25,Winter,True,0.8809,its unlocked great phone and unlocked,True,77.15053622347813,76.34466,0.8058762234781227
ORD416964,ID6207152060,2022-07-07,Nickolson,"[('iAssist Line', 1), ('Thunder line', 2)]",6585,50.619,-37.8080029,144.97432849999996,25,Winter,False,1.2517,value works as advertised.,True,67.39168815254655,67.32327000000001,0.06841815254654193
ORD137310,ID2277912678,2022-08-10,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Thunder line', 2), ('iStream', 1)]",17720,79.437,-37.8224018,144.93737219999997,0,Winter,True,1.37837,worth nice and well packaged,True,80.07256813625673,79.437,0.6355681362567367
ORD202479,ID6207022858,2022-08-24,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,45.916000000000004,-37.809747200000004,144.9710871,25,Winter,True,0.99413,one star touch screen broke in a week! cost me a conversion kit! not happy,False,62.65416330012205,61.06828000000001,1.5858833001220418
ORD046635,ID2190483591,2022-06-18,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('Universe Note', 2)]",21850,38.27,-37.8122458,144.9621679,50,Winter,True,0.95973,glad i bought this.,True,77.61356670910406,76.54,1.0735667091040568
ORD299523,ID0247031987,2022-10-22,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Toshika 750', 1), ('Olivia x460', 2)]",9145,100.92399999999999,-37.814108000000004,144.972422,0,Spring,True,0.55966,perfect!! needed a basic phone with no camera! perfect!!,True,99.44330035848222,100.92399999999999,1.4806996415177736
ORD130927,ID2392803738,2022-02-17,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Thunder line', 2)]",26710,40.896,-37.8099693,144.9785167,50,Summer,True,1.24242,one star pre paid phone,False,82.54042009588511,81.792,0.748420095885109
ORD465350,ID0319157922,2022-10-23,Nickolson,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,106.825,-37.8050698,144.96830780000005,0,Spring,True,1.50955,great buy! phone came with a 98% battery capacity!,True,107.19011002695115,106.825,0.36511002695114314
