order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD208066,ID6167230995,2022-05-13,Thompson,"[('Thunder line', 1), ('pearTV', 1)]",8490,31.686,-37.817163,144.9534711,50,Autumn,False,0.75284,like good phone,True
ORD171194,ID0579994943,2022-11-20,Thompson,"[('iStream', 2), ('Alcon 10', 1), ('Thunder line', 1), ('iAssist Line', 1)]",13655,39.55,-37.803933799999996,144.9382392,50,Spring,False,1.2447700000000002,"great quality amazing quality item, arrived with no screen cracks whatsoever! very happy with this purchase.",True
ORD287009,ID4157116159,2022-02-15,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Toshika 750', 1)]",14130,29.480999999999998,-37.817935,144.99391819999997,50,Summer,False,0.89126,"lies this is lock not unlock, lies lies lies this cell phone is lock on the description says unlock this is the first reason i order it, i don't want to unlocked my self that is a scam.",False
ORD149882,ID3313210934,2022-06-28,Nickolson,"[('Olivia x460', 2), ('Universe Note', 2), ('Thunder line', 2)]",13710,34.9,-37.818360299999995,144.96701819999996,25,Winter,False,0.22425,"pedido incompleto llego incompleto el pedido xiaomi redmi note 7, 64gb/4gb ram, 6.30'' fhd+, snapdragon 660, blue - unlocked global version nunca llego",False
ORD497635,ID6167357871,2022-03-05,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",26035,37.101,-37.8148807,144.974528,25,Autumn,False,0.6020800000000001,item came defective the alcon is in good condition externally. but internally there was a serious issue with the battery and face id would never work. make sure to check the phone battery and face id feature working.,False
ORD034559,ID0575384839,2022-03-22,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2)]",20080,60.056000000000004,-37.8192935,144.9820908,25,Autumn,True,1.10543,"great phone and great value. i replaced my wife's old universe s6 with this phone. the phone screen is really sharp, very fast phone and the battery life is really really good(4000 milliamp battery). the bad side of the phone is the camera. takes ok pictures not as good as a olivia or pear phone.",True
ORD129594,ID0361281841,2022-03-16,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1), ('Universe Note', 2), ('Candle Inferno', 1)]",26455,50.793,-37.801858100000004,144.98074730000005,25,Autumn,False,1.5631899999999999,"review brought to you by my lucent g6 i love this phone! best $150 ever spent! it's fast, sleek, and all the kids at work don't even notice it isn't a major brand hehehe. the only thing i recommend is a case, you wouldn't want to chance ruining the pretty edges.",True
ORD176788,ID6167489487,2022-01-16,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",23450,52.515,-37.8178914,144.9619646,25,Summer,False,0.6717,"alcon 7 rose gold so far so good, it’s good quality and came exactly as described!!",True
ORD213028,ID1985546057,2022-03-31,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590,34.258,-37.8034919,144.9665299,50,Autumn,True,1.7021,beware!!! very disappointed. phone was a model no longer sold due to an irreparable software issue that pear would give a warranty for had it been purchased there. waste of time without a phone twice. two thumbs down on this one.,False
ORD098011,ID0290048317,2022-03-03,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Candle Inferno', 1)]",7965,64.273,-37.8095937,144.93610619999995,0,Autumn,True,1.02324,worst phone i have ever owned i hate this phone be on belief. the storage sucks. they prompt you to pay constantly for their upgrades. if i didn't actually need this phone i would run it over with my car.,False
ORD020043,ID0588191349,2022-02-01,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Universe Note', 2)]",22160,53.816,-37.8138638,144.9725823,25,Summer,False,0.59028,"five stars really cool shaped phone, looks elegant and it is working as i expected.",True
ORD474007,ID6167236688,2022-10-24,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600,87.72200000000001,-37.8116645,144.96480630000005,0,Spring,True,0.8770899999999999,"this phone is terrible. the most fragile screen on earth. the two i ordered all broke, and i have never had an issue with broken screens even with older alcons. also, the windows platform is just awful. for example the instagram support is still in beta and degrades your photos and doesn't support dm's.",False
ORD127924,ID0176736549,2022-03-23,Nickolson,"[('pearTV', 1), ('iStream', 1)]",6460,49.092,-37.813525899999995,144.9680148,25,Autumn,False,0.58022,"buggy camera 📷 amazing phone but the camera doesn't work and never has. i'm not the only one eithwr., you can find similar reports online elsewhere",True
ORD258745,ID3983269229,2022-12-26,Bakers,"[('Thunder line', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",4635,98.791,-37.8211963,144.98830519999999,0,Summer,True,1.38762,awesome phone but heats up note: i have a alcon now this phone is way better than my j3 2016. this is really quick and has a really quick snapdragon 820 processor! it does heat up quick when charging though just to warn you. the heating up is not too bad at least. must buy!!!,True
ORD493725,ID6221450530,2022-02-18,Bakers,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,57.446999999999996,-37.808851399999995,144.98326269999995,25,Summer,False,1.06034,five stars excellent phone!!,True
ORD091059,ID1597555518,2022-12-16,Nickolson,"[('Alcon 10', 1), ('iStream', 2)]",9250,54.512,-37.8194958,144.9775075,25,Summer,False,0.7068,phone for my son i just got it and so far it's great,True
ORD393587,ID0282825865,2022-08-28,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760,39.434,-37.8047938,144.9508954,50,Winter,True,0.9394600000000001,"stepping into the 21st century lightning fast compared to my old phone, a olivia transform. its like having a tablet and phone in one. love it",True
ORD301280,ID0257505376,2022-07-23,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Thunder line', 2), ('Olivia x460', 1)]",13345,83.04,-37.799144299999995,144.9626033,0,Winter,True,2.0334,love this!!! bought this phone for use in the caribbean and it works great!!! would be making a purchase again as gifts for friends and family for christmas.,True
ORD449882,ID0703556745,2022-04-13,Thompson,"[('pearTV', 2), ('iStream', 2), ('Universe Note', 1), ('Olivia x460', 1)]",17595,61.43,-37.8063482,144.9561166,25,Autumn,True,1.06249,five stars pretty awesome phone for the price,True
ORD294585,ID3790949308,2022-03-18,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",5370,26.058000000000003,-37.8045831,144.9353925,50,Autumn,False,1.36586,product isnt new and is asking me for a code ... product isnt new and is asking me for a code that i dont have. there is pretective screen on it already. im really dissapointed.,False
ORD388835,ID2941596458,2022-03-23,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('iAssist Line', 1)]",11015,49.591,-37.8227055,144.97739740000003,25,Autumn,False,0.8279,"such a a great tablet that does everything, love it!",True
ORD118854,ID1686695063,2022-09-30,Thompson,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 1)]",14145,51.986999999999995,-37.8002993,144.9438816,50,Spring,True,1.4056600000000001,"a great product. my third olivia, s3, s4 and now the s7 edge. a great product......",True
ORD465710,ID1463620505,2022-12-14,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,58.19,-37.81769129999999,145.0071899,25,Summer,False,1.35633,phone works perfectly love it so far. looks brand new !,True
ORD294079,ID2347234661,2022-07-28,Thompson,"[('iStream', 2), ('pearTV', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",15575,38.62,-37.8124804,144.93620790000003,25,Winter,False,0.95539,"waste of money don't even deserve a star purchase on the 12th of january 2018 & now it april 9th 2018 and my phone stop working won't even turn on.... waste of money don't even deserve a star, very disappointed ... but cannot post without a star so unfair",False
ORD376688,ID2384091388,2022-10-18,Nickolson,"[('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 2), ('Alcon 10', 1)]",24450,81.43,-37.808183899999996,144.9731736,0,Spring,False,1.20192,"used, but perfect quality definitely recommend this seller. quick service, good price, and perfect description of the item.",True
ORD206262,ID0650273215,2022-11-19,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('iStream', 2)]",20855,40.06,-37.810212299999996,144.9807122,50,Spring,False,1.27718,on it as i type! perfect and works like new,True
ORD409403,ID0362880089,2022-07-25,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310,79.855,-37.7992511,144.9471151,0,Winter,True,1.49411,amazing phone so far i love this phone. no dislikes at all,True
ORD010733,ID6167417891,2022-01-17,Thompson,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,69.491,-37.8168042,144.95430019999995,25,Summer,True,0.78477,five stars its a good phone if its unloked may work in everywhere,True
ORD356170,ID1492145829,2022-08-09,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,56.913000000000004,-37.8131348,144.95132040000001,25,Winter,True,0.3774,five stars best universe ever. amazing.,True
ORD087261,ID5167159987,2022-03-20,Bakers,"[('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 2)]",5060,39.329,-37.8116581,145.0045714,50,Autumn,True,0.84193,good phone. just as advertised,True
ORD298041,ID5002595026,2022-12-03,Thompson,"[('Toshika 750', 1), ('pearTV', 2), ('Olivia x460', 2)]",19390,72.237,-37.8123731,144.95320149999995,0,Summer,False,0.54035,four stars still running strong,True
ORD067922,ID0591435934,2022-08-05,Nickolson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",13465,36.813,-37.8190545,144.96534230000003,50,Winter,True,0.37361,great seller and the best phone great seller and very good phone! a+.. i would buy from this seller again.. thank you!!,True
ORD012506,ID0052593421,2022-10-11,Thompson,"[('iStream', 2), ('Universe Note', 2)]",7200,43.505,-37.804206799999996,144.9493511,50,Spring,True,0.96359,one star the worst phone i've ever owned,False
ORD092416,ID3215102057,2022-09-17,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",32110,49.553999999999995,-37.8116973,144.9512586,50,Spring,True,0.38414,"best bang for your buck. purchased for my mother. great budget phone that is (mostly) fast and never runs out of juice. screen is somewhat blurry though.. touchwiz interface also seems less snappy than other android phones. overall, great budget phone all around with just a few compromises.",True
ORD087534,ID0268533989,2022-03-13,Nickolson,"[('Candle Inferno', 2), ('pearTV', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",13080,64.46300000000001,-37.8118185,144.97518159999996,0,Autumn,True,0.90233,"not worth it will not hold a charge, my daughter cannot use it if it is not plugged it. i tried to save $80 but ended up having to spend another $200 to replace this one with a new one. not worth it.",False
ORD029626,ID4315827371,2022-07-01,Bakers,"[('Toshika 750', 1), ('Universe Note', 1), ('iStream', 2)]",8070,49.043,-37.8145067,144.99993519999995,0,Winter,False,0.65053,not new! not new phone as described. missing several accessories.,False
ORD273586,ID0443302590,2022-05-15,Bakers,"[('iStream', 2), ('Lucent 330S', 2)]",2760,50.528,-37.813257,145.0048305,25,Autumn,False,0.9188700000000001,good phone great photo everything works fine. fast shipping.,True
ORD013017,ID3163980373,2022-02-18,Thompson,"[('Universe Note', 2), ('Toshika 750', 1), ('pearTV', 2), ('iStream', 2)]",24140,77.566,-37.8024464,144.9573361,0,Summer,False,1.45306,"great phone very durable, performs quite decently for a refurb, and all features function properly. battery life could be improved though.",True
ORD080280,ID6167413249,2022-03-05,Nickolson,"[('pearTV', 2), ('iStream', 1), ('Toshika 750', 2)]",21410,59.308,-37.812194500000004,144.97052050000005,25,Autumn,True,0.7175699999999999,clarity this phone has very clear printout and easy to see without glasses. it's slim and light weight. i'm pleased with it and recommend it to a new buyer. una rueb,True
ORD049066,ID0578058138,2022-04-18,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('pearTV', 1), ('Olivia x460', 2)]",30110,82.073,-37.8246718,144.9456712,0,Autumn,True,1.3412899999999999,wife loves this thing. she reads nonstop on it. she can't put it down,True
ORD254140,ID0054399667,2022-06-26,Thompson,"[('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 2), ('iAssist Line', 1)]",20390,26.186999999999998,-37.801899,144.94838230000005,50,Winter,False,1.2049,i’m very disappointed in this once i bought this phone it glitches and freezes. i’m sending this phone back asp. i’m very disappointed in this.,False
ORD017812,ID0597547959,2022-06-09,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",18815,56.835,-37.815342,144.9661842,25,Winter,True,0.46774,yes7edge love my new phone,True
ORD343491,ID0277366483,2022-11-21,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",6770,80.06,-37.8003874,145.0057105,25,Spring,True,1.41188,nice i love the phone,True
ORD406564,ID0441588031,2022-12-06,Thompson,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,58.648999999999994,-37.811988899999996,144.9383144,25,Summer,True,0.77366,"never seen anything like this before! not only did my phone arrive late but it came completely destroyed! at least some of the other reviewers had a phone that actually worked, mine wouldn't even turn on and not even the charger was salvageable. please tell me this is a joke.",False
ORD001348,ID0387153065,2022-03-07,Thompson,"[('Toshika 750', 1), ('iStream', 2)]",4620,41.56100000000001,-37.8009866,144.95008059999995,50,Autumn,True,1.32761,does the trick. this is a good tablet for the price.,True
ORD288013,ID6167357824,2022-09-07,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1)]",7765,61.465,-37.8079266,144.9712996,25,Spring,False,1.19749,worth it came sooner than expected and amazing quality packaging safe and secure satisfaction guaranteed. good quality phone for the price,True
ORD091303,ID0549746562,2022-02-06,Bakers,"[('Olivia x460', 2), ('iStream', 2)]",2750,67.889,-37.812769,144.9892472,25,Summer,True,0.61016,great seller the phone is exactly as advertised. works great!,True
ORD243462,ID3218293522,2022-05-14,Thompson,"[('iAssist Line', 2), ('Candle Inferno', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",15055,33.605,-37.803470000000004,144.9467147,50,Autumn,False,1.02495,great tablet. easy to use. will recommend it to others.,True
ORD476070,ID1463547087,2022-03-30,Bakers,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 1), ('Toshika 750', 2)]",18830,78.34899999999999,-37.818549299999994,145.0032351,0,Autumn,True,1.1840000000000002,compras excellent,True
ORD489701,ID1132053699,2022-08-27,Thompson,"[('iAssist Line', 2), ('iStream', 2)]",4750,73.79899999999999,-37.8179104,144.9462064,0,Winter,True,0.5879,"otherwise it is a good battery life has a short shelf life, otherwise it is a good piece",True
ORD304325,ID0589708326,2022-02-24,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('pearTV', 2)]",14275,76.835,-37.8208845,144.9548011,0,Summer,False,1.13923,"check ebay better pricing great phone, just make sure to check ebay, they are a lot cheaper there. over $300 for a phone that has two newer version is a bit steep.",True
ORD213299,ID0641030951,2022-11-22,Thompson,"[('Thunder line', 1), ('iAssist Line', 1), ('Universe Note', 2)]",11305,43.718999999999994,-37.8097539,144.9387773,50,Spring,True,0.79833,"the phone was sent back because it was locked and ... the phone was sent back because it was locked and a at&t phone, i have a verizon .note 4. i am awaiting the replacement to come in .",False
ORD230068,ID1838361789,2022-12-10,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",19855,94.37899999999999,-37.811489200000004,144.9647681,0,Summer,True,0.89587,"best phone ever!! i'm in love with this phone, the best phone i have ever had",True
ORD299897,ID1449308562,2022-07-16,Bakers,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,64.013,-37.8175356,144.98986100000005,0,Winter,True,0.96306,one star have not purchased it but looks fake from the pictures,False
ORD418585,ID3132496572,2022-01-03,Nickolson,"[('Candle Inferno', 1), ('iStream', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",12130,44.308,-37.8150344,144.96411519999995,50,Summer,True,0.6209600000000001,"perfect phone. amazing price amazing quality! no scratches or scuffs, perfect condition.",True
ORD397829,ID0259616740,2022-08-25,Thompson,"[('iAssist Line', 1), ('pearTV', 2), ('Universe Note', 1), ('Candle Inferno', 1)]",18725,48.174,-37.8080788,144.9516851,25,Winter,False,0.65298,five stars great phone,True
ORD478041,ID0145191754,2022-02-21,Thompson,"[('Toshika 750', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",15925,92.904,-37.8183985,144.95447990000005,0,Summer,True,0.91155,best phone ever!!!!!!!! perfect in every way possible. not one imperfection. cam quality is out of this world,True
ORD272451,ID0702363474,2022-12-14,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",5110,37.675,-37.8062167,144.9414976,50,Summer,False,0.86985,five stars perfect,True
ORD412891,ID6167441017,2022-03-31,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('Universe Note', 2)]",13305,33.679,-37.807233399999994,144.9597926,50,Autumn,False,1.27234,"the golden ticket beautiful, low profile, but unnecessarily large border around the screen, making the phone bigger than it needs to be. the touch screen can be unreliable at times but that seems fleeting.",True
ORD166141,ID1224804787,2022-07-18,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",10000,30.529,-37.8133378,144.9386836,50,Winter,True,0.74112,two stars i received the olivia bos open...,False
ORD250463,ID2189497232,2022-03-21,Nickolson,"[('iStream', 2), ('Candle Inferno', 1)]",730,49.372,-37.811262899999996,144.97310259999998,25,Autumn,False,0.8739100000000001,five stars love!,True
ORD405484,ID6167344515,2022-12-10,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11990,93.955,-37.8106928,144.96729340000005,0,Summer,True,0.9017799999999999,"... had the phone for 12 hours but am so happy so far i've only had the phone for 12 hours but am so happy so far. the description said 'some wear and tear' but it looks brand new. activating it was a breeze, and the guy at at&t said i got a great deal. highly recommended.",True
ORD433112,ID1283643433,2022-12-07,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('iStream', 2), ('Toshika 750', 2)]",17710,69.973,-37.80030470000001,144.9657194,0,Summer,False,2.06372,"a piece of crap. spend a lot of time and just could ... a piece of crap. spend a lot of time and just could not achieve a simple task as to transfer file from a pc. first it does not come with a usb cable. when i found a usb that fits and connected to pc, the pc did not recognize it. can someone help?",False
ORD053006,ID0363406538,2022-08-19,Thompson,"[('pearTV', 1), ('Universe Note', 2)]",13210,83.50399999999999,-37.7997929,144.96366930000005,0,Winter,True,2.04632,ready to go hubby broke his phone. received this in two days. dropped in the card and ready to go again! will look for more products from this seller. phone is like new including box!!,True
ORD297155,ID0591435942,2022-06-23,Nickolson,"[('Universe Note', 1), ('iStream', 1)]",3600,56.044,-37.8189253,144.9661161,25,Winter,True,0.30428,i love it! i love the phone but the only complaint i have is the battery life it does super quick.i think it is my network but it is constantly roaming.which is kind of annoying.,True
ORD305721,ID0810953151,2022-02-09,Bakers,"[('iStream', 2), ('pearTV', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",12160,47.995,-37.7993649,144.99296950000004,50,Summer,True,1.20005,five stars love it,True
ORD227787,ID0560984940,2022-07-06,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2), ('Candle Inferno', 1), ('pearTV', 1)]",14870,24.451999999999998,-37.8182245,144.94780459999996,50,Winter,False,0.62133,"phone was not unlocked no carrier was able to activate the phone because there are ""unpaid or overdue"" charges on the at&t account. this is not an unlocked phone and it is completely unusable.",False
ORD189042,ID0591432435,2022-08-03,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 1), ('Thunder line', 1)]",11575,36.876,-37.8187907,144.96542140000003,50,Winter,True,0.36379,really satisfying i really like it,True
ORD455610,ID0579986155,2022-12-03,Thompson,"[('Candle Inferno', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",11810,35.838,-37.8129573,144.94751530000005,50,Summer,True,0.05041,"camera was terrible. camera was terrible. and i""m wondering if mine was defective. it recieved a 96 from dxo mark, and the pictures were just terrible. not worth spending $800. returned it.",False
ORD173510,ID4162427929,2022-04-24,Nickolson,"[('iAssist Line', 2), ('Alcon 10', 1), ('Lucent 330S', 2), ('iStream', 1)]",16010,57.955,-37.8196665,144.97147919999995,25,Autumn,True,0.20731,on time delivery bought the phone for a friend and its working good,True
ORD470544,ID0233255310,2022-09-05,Bakers,"[('Thunder line', 1), ('Universe Note', 1)]",5630,61.29,-37.800849299999996,144.980357,25,Spring,False,1.6578,excellent phone better than i phone x a handy computer,True
ORD237099,ID0287629316,2022-09-14,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('iAssist Line', 1)]",24485,66.637,-37.8032624,144.95187009999995,25,Spring,True,1.1294799999999998,one star it was broken.,False
ORD157925,ID0252587670,2022-11-05,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Candle Inferno', 2)]",17930,41.193999999999996,-37.824283799999996,144.98681499999995,50,Spring,False,1.64485,great phone great phone. awesome deal. will have this phone for a long time. make sure you keep it for at least 181 days. won't be a problem for me been with verizon for about 20 years.,True
ORD432587,ID0419481487,2022-10-08,Bakers,"[('iStream', 1), ('Thunder line', 2)]",4510,39.286,-37.8191071,144.9919458,50,Spring,False,1.0545799999999999,great phone for a good price got this for my wife and she loves it. great battery life and runs good. the phone performs above it's price point.,True
ORD411756,ID0260907229,2022-03-24,Bakers,"[('Toshika 750', 2), ('iStream', 2)]",8940,64.467,-37.8261748,145.0083752,25,Autumn,True,2.13992,loved it it was like brand new,True
ORD396752,ID1224869102,2022-05-02,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Thunder line', 2)]",6020,58.894,-37.8135309,144.94083469999995,25,Autumn,True,0.5565,great phone but i am a slow great phone but i am a slow learner,True
ORD453610,ID4716795584,2022-11-10,Thompson,"[('iStream', 1), ('pearTV', 1)]",6460,50.757,-37.8188479,144.9532874,50,Spring,True,0.87835,good value for the cell phone this one looks brand new. works great,True
ORD156080,ID0506043032,2022-11-11,Thompson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",6770,74.979,-37.82127929999999,144.94634119999995,0,Spring,False,0.96014,love this phone good phone for better price,True
ORD151657,ID2462381386,2022-04-24,Thompson,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,69.21300000000001,-37.800090000000004,144.9620352,0,Autumn,False,1.92215,awesome phone! i used this phone for sevral years. still works great and is my daughters phone now. i will be ordering another for my younger daughter in a few months for her birthday.,True
ORD468783,ID0319860976,2022-05-22,Bakers,"[('iStream', 2), ('Olivia x460', 1), ('Candle Inferno', 2)]",2385,50.727,-37.80045689999999,144.99754109999995,0,Autumn,False,1.08112,it gives me second thoughts of buying another phone on digico battery burns out fast. gets hot,False
ORD160170,ID0844489302,2022-12-01,Thompson,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",19755,79.507,-37.8208139,144.94806069999996,0,Summer,True,0.9103899999999999,smells like cigarettes! makes me sick every time i use ... phone is awful! the previous owner was a smoker! smells like cigarettes! makes me sick every time i use it. i have tried to clean it and nothing works. i am really disappointed!,False
ORD010451,ID0577518129,2022-08-23,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,38.295,-37.823736,144.9761444,50,Winter,True,0.8146399999999999,great value for money great value for money!,True
ORD494796,ID0594765029,2022-06-21,Nickolson,"[('iStream', 1), ('Universe Note', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",10730,47.71,-37.812810299999995,144.966107,25,Winter,False,0.7116,five stars works good,True
ORD485328,ID5001030306,2022-10-03,Thompson,"[('iStream', 1), ('Thunder line', 1)]",2330,58.153,-37.8114652,144.9522959,0,Spring,False,0.47894,fake alcon fake phone all products are fake,False
ORD421938,ID0594172912,2022-09-23,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Toshika 750', 1)]",21300,49.001000000000005,-37.8164149,144.9654376,50,Spring,True,0.43559,great phone in the market best phone i ever owned,True
ORD468870,ID6167440990,2022-02-23,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('iStream', 2)]",9425,77.374,-37.8132527,144.96255109999996,0,Summer,True,0.8559,"we had this phone for approx 45 days; would ... we had this phone for approx 45 days; would no longer charge. discovered that the charging port was broken (phone used by aged parent; not mistreated). bought in ""like new"" condition...no refund from this vendor. this was the fastest $119 i've ever lost on a product.",False
ORD203443,ID0107156093,2022-08-09,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Alcon 10', 2), ('Thunder line', 2)]",31020,51.528,-37.8285416,144.9863351,25,Winter,True,1.8449900000000001,battery life sucked. less than a year later and i had ... phone never worked properly from day one!!! battery life sucked. less than a year later and i had to replace it!!!,False
ORD051633,ID0767585514,2022-02-16,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180,36.34,-37.8058282,144.9473266,50,Summer,False,0.7623,wife really likes it. works great& likes the front & back camera.,True
ORD232169,ID5864704367,2022-08-28,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",8200,48.516999999999996,-37.802443200000006,144.9915219,25,Winter,False,0.9018700000000001,beauty! i love it! decided to get this in digico credit card so my phone bill doesnt increase by $32. best choice i've ever made! it was time to upgrade from my universe s8.,True
ORD068269,ID4283908156,2022-04-05,Bakers,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1)]",12745,31.158,-37.8101799,144.99712759999997,50,Autumn,False,0.16796,not new buyer beware item description said that it was brand new but it wasn't. at&t wouldn't unlock it because it was used on a account with them previously. think twice about ordering and don't make the same mistake i did.,False
ORD058105,ID1426680628,2022-04-06,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",8040,62.925,-37.8093139,145.0194308,25,Autumn,True,2.12955,a little expensive but working well. would have love to see a charger for the money paid for. even a really cheap one would be fine.,True
ORD230977,ID6167417969,2022-07-14,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750,64.307,-37.812352000000004,144.96924140000004,0,Winter,False,0.6954899999999999,great company loved it.,True
ORD415450,ID1463620600,2022-01-13,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Lucent 330S', 1)]",19220,60.597,-37.8154703,145.00890230000005,25,Summer,False,1.34782,only brandenproof phone out!!! this is one of the only phones i can say is brandenproof. i am the hardest person on phones. absolutely love this one though.,True
ORD092890,ID4520380516,2022-01-22,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 1), ('Thunder line', 2), ('Universe Note', 1)]",9465,55.273,-37.8117249,144.9563218,25,Summer,False,0.82055,huawei y5 2019 pretty phone my grandma loves it only problem is that the speaker didn’t work so digico sent another one.,True
ORD181910,ID0591354261,2022-07-07,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Thunder line', 2)]",12485,33.988,-37.8228089,144.95540730000005,50,Winter,False,1.32922,new phone the phone i got has to be new. there are no defects whatsoever and a better life is great fro a small phone. this is after 2 months use it.,True
ORD087096,ID3222652700,2022-10-16,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Lucent 330S', 1), ('Thunder line', 2)]",25110,93.406,-37.80221870000001,144.9308002,0,Spring,True,1.84434,"this phone is garbage! horrible! battery life is garbage, heats up very quickly! stopped working all of a sudden and won't turn on now! just a horrible experience with this phone!",False
ORD141930,ID0343337611,2022-06-22,Nickolson,"[('Thunder line', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Lucent 330S', 2)]",11185,41.493,-37.79946500000001,144.9682706,50,Winter,True,2.13247,"quality phone i can't justify spending nearly $1,000 on a phone that will only last for (maybe) three or four years. this one is a great alternative. it's a great size, quality weight, nice option of tones. the camera is not the greatest, unless you're taking photos of receipts or documents.",True
ORD325906,ID1686719032,2022-08-30,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",22575,59.236999999999995,-37.8013696,144.9530666,25,Winter,True,1.36438,speed i particularly like its speed. it does not take long to open an app or download anything.,True
