order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,delivery_discount,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD034239,ID4637139143,2022-07-05,Thompson,"[('Lucent 330S', 2), ('pearTV', 2), ('iAssist Line', 2)]",19530,55.91,-37.8086333,144.9475917,25,Winter,True,0.45205,new phone moved the sim card from old phone to new phone expensive but great phone! as advertised on digico website.,True
ORD404113,ID4754200364,2022-11-21,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Olivia x460', 1), ('Thunder line', 1)]",25755,83.07600000000001,-37.814973200000004,144.9273875,0,Spring,False,1.74964,love the universe series i love my universe s7 edge. i switched back to android from alcon and couldn't be more pleased. the only complaint is have is that there are no screen protectors that don't curl up or fit with a case. my screen is already scratched.,True
ORD066397,ID1492145816,2022-01-31,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('Toshika 750', 1)]",9540,66.98899999999999,-37.813229,144.9514476,25,Summer,True,0.39000999999999997,universe s7 purchased the s7 for my daughter to replace her s4 which was malfunctioning .. she loves the s7 especially the battery life . an excellent phone would purchase again,True
ORD251909,ID2266562042,2022-04-12,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 2), ('iStream', 1)]",9510,64.385,-37.8119474,144.9564969,0,Autumn,True,0.83305,trash📵❌🚫 dont buy this phone its trash‼️❌i got a bad screen snd terrible network this phone is not good dont waste your money📵❌,False
ORD055690,ID0686217257,2022-10-23,Bakers,"[('Alcon 10', 2), ('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 1)]",26820,43.64967902318936,-37.80739420000001,144.9986816,25,Spring,False,0.41944,"requires a plan for tethering. all previous nexus phones(and all other unlocked phones i have tried) had no problem tethering on cricket, the pixel dropped this functionality requiring the purchase of a tethering plan. double the price and remove old functionality... fun.",False
ORD303706,ID4283908127,2022-05-25,Nickolson,"[('Universe Note', 1), ('pearTV', 2)]",16070,52.636,-37.8085098,144.97865,0,Autumn,False,1.3786399999999999,not unlocked at all not unlocked. do not buy,False
ORD379956,ID4735688217,2022-10-15,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,31.366,-37.8038574,144.94913,50,Spring,False,0.99795,not a reliable phone! the phone shuts off by itself. buyer beware.,False
ORD237461,ID0247010194,2022-02-12,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",12850,61.08,-37.8092783,144.9687188,0,Summer,False,1.03969,"he was not happy. my husband really likes the universe s4, but it kept giving him a message regarding the sims card. even after replacing it twice at the at&t store. we tried to see if we could get a replacement, but was told we couldn't. he was not happy.",False
ORD089714,ID0361797209,2022-06-27,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1)]",9125,66.498,-37.8074899,144.97862969999997,0,Winter,True,1.4716,"basically useless, cheap but useless basically useless, cheap but useless ! carrier wont support this type of cell phones ( totally old school ) dont waste your money, not even for good as backup phone.",False
ORD267827,ID0477078645,2022-02-17,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",11455,50.347,-37.8060722,144.9742914,50,Summer,True,1.455,good product and fair price! i bought this phone for my mom and she loved it! very fair price as well!,True
ORD139208,ID0103115191,2022-01-30,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 2), ('Alcon 10', 1)]",11040,39.632,-37.813283500000004,144.9564666,50,Summer,True,0.82924,"nice looking phone phone constantly dropping calls. changed sim cards with t mobile, that didn't work. i don't make that many calls but they would almost drop some minutes into the call three times a day. nice looking phone, but seems defective. i am past the refund period but would like to get a replacement if possible. bad phone.",False
ORD194001,ID0575429253,2022-12-04,Nickolson,"[('Lucent 330S', 2), ('pearTV', 2), ('Thunder line', 2)]",19440,38.497,-37.818749,144.98382619999995,50,Summer,False,1.2554100000000001,love the product but dislike that i can’t sync up my pear music for iassist to play,True
ORD437367,ID0576863659,2022-07-21,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",13810,27.695,-37.8237723,144.9867686,50,Winter,False,1.61997,disappointing bad battery,False
ORD494087,ID0579409745,2022-09-07,Nickolson,"[('Lucent 330S', 2), ('iStream', 1), ('pearTV', 1), ('Olivia x460', 1)]",10145,82.492,-37.8217484,144.9680858,0,Spring,True,0.37393000000000004,wont charge the phone came with moisture in the charging port so the phone wont charge,False
ORD096173,ID0030385740,2022-12-19,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Thunder line', 2), ('Olivia x460', 1)]",16345,76.25399999999999,-37.8256755,144.99792150000005,25,Summer,True,1.7613400000000001,easy to set up and use.,True
ORD376294,ID0560989608,2022-10-11,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('pearTV', 2), ('Thunder line', 1)]",35160,77.815,-37.82070510000001,144.94854469999999,25,Spring,True,0.90346,"excellent brand new,and sealed as expected, without any issue.",True
ORD263822,ID2020835025,2022-01-17,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('Candle Inferno', 2), ('iStream', 1)]",4415,35.111999999999995,-37.8149171,144.9680205,50,Summer,False,0.43096999999999996,good buy great phone. great price.,True
ORD458116,ID3212035134,2022-01-03,Thompson,"[('Candle Inferno', 2), ('iStream', 2), ('Toshika 750', 1)]",5480,89.91799999999999,-37.8090778,144.9490486,0,Summer,True,0.43646,"a great buy appreared ""brand new"", operates & functions as ""brand new"". shipping was just as scheduled. still excited about this purchase.",True
ORD250948,ID0247028736,2022-01-07,Nickolson,"[('Thunder line', 1), ('Universe Note', 2)]",9080,43.843999999999994,-37.8161805,144.9703509,50,Summer,True,0.27783,good deal nice little phone that has voice mail and old fashioned texting. it is easy to use and serves the purpose for my mobile work phone.,True
ORD228370,ID4716795854,2022-12-02,Thompson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,38.051,-37.8188112,144.9533734,50,Summer,False,0.8799,"it works i use it for my work, but it is a few time to say if the product is good or not. until now is so good",True
ORD461791,ID6167289287,2022-06-04,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 2)]",2890,50.3100707210312,-37.8104156,144.9614858,25,Winter,False,1.15415,i love digico awesome condition y pretty cheap,True
ORD164114,ID0912832700,2022-04-17,Nickolson,"[('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",5050,39.616,-37.8177379,144.9787149,50,Autumn,True,0.81147,great phone if you don't need the latest and greatest. i wanted a phone that could be rooted / jail broken. handle punishment. this fit the bill.,True
ORD156035,ID5301568583,2022-10-08,Thompson,"[('iAssist Line', 2), ('Olivia x460', 1)]",5675,75.439,-37.8087625,144.9422436,0,Spring,False,0.6079399999999999,xp very good cel phone for the price!,True
ORD198381,ID3994640121,2022-06-30,Bakers,"[('Thunder line', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",15270,33.830999999999996,-37.8000294,144.9999439,50,Winter,False,1.18434,"awesome awesome phone, great battery life, easy to use, i would prefer for long calls. awesome sound clarity. would be the best for rough use.",True
ORD371201,ID4735909078,2022-07-21,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1)]",9380,58.5023022193122,-37.80413720000001,144.94978500000005,25,Winter,True,0.97977,five stars phone came in great condition. thank you!,True
ORD002531,ID2190566771,2022-08-31,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 1)]",9080,75.681,-37.8179039,144.964787,0,Winter,True,0.42593000000000003,bought for my wife.. she loves it.. took some getting use to though but she is doing well with it,True
ORD410362,ID6245731020,2022-10-21,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1)]",7900,51.684,-37.8106616,144.9762036,50,Spring,True,1.05932,this was too small for me i like a big phone to see the information,True
ORD341078,ID0123349505,2022-10-05,Thompson,"[('iStream', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2)]",33740,65.89399999999999,-37.799000799999995,144.9274382,25,Spring,False,2.30159,"amazing tablet for the price. lightning quick, screen quality is great and it has a great feel to it. it's only limitation it's the digico app store.",True
ORD188735,ID6167413281,2022-02-05,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",14000,56.277,-37.81611510000001,144.9570842,25,Summer,False,0.96048,so far so good ive only had it a day im still learning how to use it but so far it runs smooth,True
ORD141521,ID0294620718,2022-09-29,Nickolson,"[('iStream', 1), ('Alcon 10', 1)]",9100,73.172,-37.819111799999995,144.96348999999995,25,Spring,True,0.5360699999999999,five stars i love it,True
ORD474293,ID0317535749,2022-07-24,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 2), ('iStream', 2), ('Universe Note', 1)]",24100,34.889,-37.8056711,144.9635518,50,Winter,False,1.53234,excellent value for $$ works perfectly. i bought a new one on digico a couple of years ago. still going strong. bought this one as a gift. still happy!,True
ORD395339,ID0992113516,2022-07-16,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",10610,74.499,-37.82059870000001,144.9680563,0,Winter,True,0.25889,good for this price! my sister especially loves this anything that i pick out. this is the real stuff and at a great price!!! i will order again.,True
ORD443770,ID1224854750,2022-09-22,Thompson,"[('iAssist Line', 2), ('iStream', 2), ('Lucent 330S', 1)]",5980,56.833999999999996,-37.8135052,144.94044409999995,25,Spring,False,0.58991,five stars perfect for no data verizon plan,True
ORD402207,ID6207022860,2022-06-10,Nickolson,"[('pearTV', 1), ('Lucent 330S', 2), ('iStream', 2), ('Thunder line', 2)]",13430,76.39,-37.8099277,144.97047560000001,0,Winter,True,0.96824,nice phone and think i will love it nice phone and think i will love it. the only problem i had is i had to cut 1 of my sim cards to fit. other than that it is great!,True
ORD402538,ID1492410168,2022-04-08,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('Alcon 10', 2)]",27260,69.176,-37.8038904,144.9632459,0,Autumn,False,1.72627,nice phone for the price i bought this phone for my sister n law and she loves it. nice phone for the price!,True
ORD464561,ID0131247470,2022-06-13,Nickolson,"[('Alcon 10', 2), ('pearTV', 2), ('Candle Inferno', 2)]",31380,66.491,-37.8142812,144.9610188,0,Winter,False,0.89081,digico the best no comment at this time,True
ORD496496,ID0579498250,2022-10-18,Thompson,"[('Toshika 750', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Alcon 10', 1)]",21995,48.29600000000001,-37.8142019,144.94947140000005,50,Spring,True,0.27129000000000003,five stars very nice product. good price. fast shipping,True
ORD281402,ID2190566770,2022-02-10,Nickolson,"[('Olivia x460', 1), ('pearTV', 1), ('Alcon 10', 1), ('iStream', 2)]",16785,67.529,-37.8171409,144.9644869,25,Summer,True,0.47381999999999996,fantastic battery life grest phone for the money.,True
ORD041617,ID0638049027,2022-12-30,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Lucent 330S', 1)]",14710,33.549,-37.8188354,144.96661540000005,50,Summer,False,0.25953000000000004,"a good product the phone is beautiful, quality for the money. highly recommended.",True
ORD469826,ID4326586222,2022-02-14,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 2), ('iStream', 2)]",18140,35.310545022132175,-37.8162393,144.9640706,50,Summer,False,0.54865,great phone!!! it's a great phone.,True
ORD468739,ID2658548177,2022-12-21,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Olivia x460', 1)]",5975,82.007,-37.8036661,144.96302790000001,0,Summer,False,1.7249,"a good product, an excellent price, a good experience a good product, an excellent price, a good experience",True
ORD048985,ID5884356154,2022-04-08,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Candle Inferno', 1), ('iStream', 2)]",9500,34.155,-37.82494060000001,144.93296930000002,50,Autumn,True,1.84446,"wtf i got a empty box ,i want a refund.",False
ORD395873,ID3924931350,2022-06-03,Nickolson,"[('Toshika 750', 1), ('iStream', 1), ('Candle Inferno', 1)]",4900,74.52651606249577,-37.815724100000004,144.9667437,0,Winter,True,0.40381999999999996,the best phone on the market. this just runs away from the i phone. the best phone i have ever owned. this phone will be at the top for a long time to come.,True
ORD291079,ID0356215206,2022-08-07,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('iStream', 1)]",5460,52.92100000000001,-37.803536,144.9648914,25,Winter,False,1.7256799999999999,i bought this wanting for books comics and movies and it has not disappoint ever since,True
ORD418295,ID6024429120,2022-12-29,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",12805,37.102,-37.8165811,144.9375358,50,Summer,False,0.9444899999999999,great for the money good price good phone,True
ORD150698,ID0361770535,2022-02-06,Bakers,"[('iAssist Line', 1), ('Alcon 10', 2)]",20125,75.898,-37.8005071,144.9811305,25,Summer,True,1.6291,love it it was really excellent!! i love it. this is what im looking for. now i can enjoy it! thank you.,True
ORD010830,ID0356085164,2022-07-03,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 2), ('pearTV', 2)]",23720,57.667,-37.8155691,145.001408,25,Winter,True,0.8245299999999999,... using for a short period but so far works great and i love it only been using for a short period but so far works great and i love it.,True
ORD336862,ID6167285776,2022-05-31,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",11990,59.63512135015387,-37.8118729,144.9564866,25,Autumn,True,0.833,"very fast service,  got what i ordered. thank you",True
ORD347005,ID0577356504,2022-04-07,Bakers,"[('Thunder line', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",16995,33.402,-37.8239933,144.990658,50,Autumn,True,1.60921,"stole $200 dollars from me screen was with a defect. when i returned the phone, i received an email stating they could not see the defect, and charged me a $200 restocking fee. this is stealing in broad daylight.",False
ORD321573,ID0746912872,2022-07-18,Nickolson,"[('iStream', 2), ('Alcon 10', 1)]",9250,34.50356255267397,-37.8249615,144.98486640000004,50,Winter,False,1.5218,"perfect, like brand new the phone arrived and looks like it was brand new from the factory. takes great pictures",True
ORD437525,ID5785557618,2022-06-07,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('pearTV', 2)]",22490,33.228,-37.8005886,144.94245869999997,50,Winter,True,1.405,"no sim card with phone. do not buy. there is no sim card with the phone, how are you supposed to activate the phone?",False
ORD160142,ID0266736957,2022-08-17,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 1), ('Alcon 10', 1)]",17720,56.391000000000005,-37.816100899999995,144.9726103,25,Winter,True,0.3866,note 5 arrived ahead of time. perfect condition. love the color and phone. operates seemlessly.,True
ORD152525,ID1224869095,2022-04-10,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('Toshika 750', 2)]",27770,65.682,-37.8136747,144.9409178,0,Autumn,False,0.5523100000000001,best phone i ever had too bad they didn't take ... best phone i ever had too bad they didn't take the functions over to the next models it did support a 64 gb sd card,True
ORD026666,ID1492169329,2022-10-22,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('iStream', 2), ('Lucent 330S', 1)]",14740,70.15899999999999,-37.80198770000001,144.96377230000004,25,Spring,True,1.8902299999999999,"touch screen unresponsive unresponsive to finger touch. made swipe feature useless. coming from the note5, i'm going back to it. very unhappy with the phone....",False
ORD434162,ID4716795148,2022-08-21,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 2)]",23095,46.137,-37.81887370000001,144.9527811,25,Winter,True,0.8536600000000001,one star no stars if possible. does not work on verizon network.,False
ORD171471,ID6167441036,2022-08-19,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2), ('pearTV', 1)]",10985,37.883,-37.8102148,144.9614603,25,Winter,False,1.17323,"device died after 2 months of usage ordered this pixel on sep 10, 2018. after 2 months of usage it stopped working at all. the manufacturer replied: ""device warranty is expired on jan 06, 2016."" completely disappointed. do not recommend.",False
ORD331460,ID0257506562,2022-05-15,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 1)]",15435,52.532,-37.7997277,144.9630097,25,Autumn,False,2.0105299999999997,works great for my needs i just needed a easy phone i don't do much with it except basic stuff . so it works great for me.,True
ORD305953,ID0317729594,2022-08-19,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,33.229,-37.8092876,144.9573348,50,Winter,False,0.9783299999999999,worked like a charm its all good,True
ORD267854,ID0356449457,2022-02-18,Bakers,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,38.194,-37.80675640000001,144.9877288,50,Summer,True,0.752,reboot by itself it reboot by itself,False
ORD187914,ID0260907396,2022-08-03,Bakers,"[('Thunder line', 1), ('Alcon 10', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",26850,56.986000000000004,-37.8236939,145.0137561,0,Winter,False,2.23127,"phone's os completely died phone's os died after a week, no support, lost everything on the phone. i did nothing to brick the phone, it just randomly failed.",False
ORD411899,ID0387153056,2022-05-09,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Candle Inferno', 1)]",7565,50.799,-37.800189,144.9486888,25,Autumn,False,1.39699,nice product really like the phone. all of what i expected. thank you.,True
ORD009789,ID0207141384,2022-02-24,Thompson,"[('iAssist Line', 2), ('pearTV', 2)]",17070,39.458,-37.824549499999996,144.95293830000003,50,Summer,False,1.41921,"every picture needs to be taken in ""selfie mode"" other than that it works great. arrived with broken camera. every picture needs to be taken in ""selfie mode"" other than that it works great.",True
ORD164665,ID0641024149,2022-07-17,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600,37.82,-37.8083116,144.9409504,50,Winter,True,0.72476,"voice quality is very good. verizon reception is good and no dropped calls ... voice quality is very good. verizon reception is good and no dropped calls so far. only had the phone for a month,so i am not able completely review the model.",True
ORD175124,ID0259160028,2022-04-05,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,59.028999999999996,-37.821473499999996,144.9627589,25,Autumn,True,0.67778,"produto modificado the charger is not original, it disappointed me a lot and the screen came with little scratches and it looks like the screen is another color.",True
ORD195707,ID0356096360,2022-05-24,Bakers,"[('Toshika 750', 2), ('pearTV', 1)]",14950,65.62100000000001,-37.81891160000001,144.9927827,0,Autumn,False,1.01555,perfect for my wife and college daughter. very easyto learn reader.,True
ORD035759,ID0443310353,2022-07-31,Bakers,"[('pearTV', 2), ('Universe Note', 2)]",19520,53.332,-37.801873,144.9801786,0,Winter,False,1.6032799999999998,malo no sirve,False
ORD372558,ID0581739037,2022-08-04,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 1)]",16620,36.297,-37.804768599999996,144.92610469999997,50,Winter,False,2.04295,"turned out great! was very nervous to buy this phone, but couldnt be happier! 100% battery, looks like a new phone",True
ORD120015,ID3810637318,2022-07-21,Thompson,"[('Alcon 10', 1), ('Universe Note', 1), ('iAssist Line', 1)]",14625,65.455,-37.820673799999994,144.94173600000005,0,Winter,False,1.00653,"the phone is working okay. i don’t like that they sent me a phone with little small stratches on the screen and then tried to use tempered glass to disguise it, but everything else works fine so far, hope there are not any other hidden problems in the future .",True
ORD005680,ID1463547079,2022-08-15,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('pearTV', 1)]",19580,65.66,-37.81878579999999,145.0038714,0,Winter,False,1.23878,"works ok on wi-fi but so far i haven't been ... works ok on wi-fi but so far i haven't been able to activate it on freedompop network, which is the main reason i bought it",True
ORD074573,ID6226313835,2022-02-07,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Candle Inferno', 2)]",9540,49.873000000000005,-37.8240192,144.98487519999995,50,Summer,True,1.47659,perfect for devs this product is a great buy for development.,True
ORD459954,ID0581734877,2022-07-09,Thompson,"[('iStream', 1), ('Alcon 10', 1)]",9100,54.755,-37.8049069,144.92556530000004,25,Winter,False,2.0794200000000003,"daily use it is worth the money, don't have to worry about treating it like a egg!",True
ORD442921,ID5556316805,2022-03-16,Thompson,"[('Alcon 10', 2), ('Thunder line', 2)]",22260,50.402,-37.8100071,144.9333813,25,Autumn,False,1.23979,highly recommended windows phone the phone is easy to use and provides a great communication tool. the screen is easy to read. the picture quality is amazing. the camera button is easy to hit by accident.,True
ORD495663,ID6167191746,2022-09-29,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 2)]",10110,75.956,-37.8134398,144.9740272,0,Spring,False,0.69589,excellent phone excellent phone. very good cost benefit. higly recomended.,True
ORD462961,ID0529205283,2022-08-05,Thompson,"[('Olivia x460', 2), ('iStream', 1)]",2600,34.343,-37.823281200000004,144.938265,50,Winter,False,1.41201,looks great thanks wife loved it,True
ORD341628,ID4342425839,2022-11-14,Nickolson,"[('iStream', 2), ('Alcon 10', 2)]",18200,88.98200000000001,-37.8255051,144.9803904,0,Spring,True,1.2248,2 foot drop i dropped the phone about 2 feet and the screen cracked and the charging mechanism malfunctioned. it is useless.,False
ORD163156,ID3218226977,2022-10-08,Thompson,"[('Thunder line', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",23120,37.766999999999996,-37.808050099999996,144.94533330000004,50,Spring,False,0.53679,capability to use quickly. it's perfect for me.,True
ORD239949,ID0711331301,2022-02-04,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('Toshika 750', 2), ('pearTV', 1)]",26080,96.281,-37.8069753,144.9569695,0,Summer,True,1.07724,"works perfectly, iassist turns on and off my lights, my tv, roomba!",True
ORD062246,ID2189377524,2022-03-30,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",8010,38.645,-37.8082425,144.976149,25,Autumn,False,1.29024,one star the camare don't work!,False
ORD086394,ID0120947918,2022-11-16,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620,29.362,-37.8159158,144.9688873,50,Spring,False,0.3039,don't buy phone's that are used the phone is very slow and the battery melts down fast. can't even use it in mexico and i have the international plan.,False
ORD131083,ID3218226999,2022-10-31,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('Universe Note', 2)]",30110,50.605,-37.8065742,144.9456498,50,Spring,True,0.6903,"nothing negative about this phone i was bummed after reading negative reviews that this unlocked phone had no wifi calling or mobile hot spot. i just figured i'll adapt, but then after set up i noticed i do have both mobile hot spot and wifi calling! maybe it depends on your carrier.",True
ORD313706,ID3067843940,2022-10-25,Bakers,"[('iStream', 2), ('Thunder line', 1)]",2480,48.452,-37.80051870000001,145.0018179,25,Spring,False,1.20355,not so great. my son was stoked to get this phone. sorry to say that it has a hard time getting signal anywhere and drops calls.,False
ORD322204,ID3198005217,2022-06-16,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750,48.044,-37.817256799999996,144.9529388,25,Winter,False,0.7258100000000001,good good product,True
ORD440044,ID5682688495,2022-10-17,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1)]",10220,38.82,-37.8222521,144.9447881,50,Spring,False,1.08499,"great phone phone was shipped and arrived early. new in the box. i put in the sim card and it worked right away. no problems so far with talk, text, and wifi.",True
ORD229720,ID2614490986,2022-11-04,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Universe Note', 1)]",21040,65.506,-37.82861060000001,144.9881799,25,Spring,False,1.9814599999999998,very helpful when problem arose. great service. very helpful.,True
ORD369121,ID5630513727,2022-04-19,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Thunder line', 2), ('iStream', 1)]",14320,48.593,-37.817382099999996,144.9526629,25,Autumn,False,0.71886,what i did like was the phone came on time what i did like was the phone came on time. the reason i gave it 4 stars is because the phone has scratches around the lends of the camera.,True
ORD130070,ID0247010194,2022-03-11,Nickolson,"[('Toshika 750', 2), ('Universe Note', 2)]",15540,40.027148029872336,-37.8092783,144.9687188,50,Autumn,True,1.03969,unbeatable value modern styling and great specs for the price.,True
ORD074178,ID0363400141,2022-08-27,Thompson,"[('Toshika 750', 1), ('Universe Note', 1), ('Candle Inferno', 2)]",8630,41.815,-37.799546299999996,144.96284450000005,50,Winter,True,2.0150200000000003,great phone. awesome phone for the price !,True
ORD450424,ID1492350748,2022-09-04,Thompson,"[('pearTV', 1), ('Olivia x460', 2), ('iStream', 2)]",9060,42.56233008907928,-37.8019874,144.9637507,50,Spring,False,1.88877,i love the note product it makes my life easier very please with my purchase considering that the note 5 is on back order with olivia and i had to give my note 7 back. i love the note product it makes my life easier!!,True
ORD397724,ID4787976072,2022-03-07,Thompson,"[('iStream', 2), ('iAssist Line', 1)]",2525,41.82899999999999,-37.8011739,144.9416032,50,Autumn,True,1.36735,my xp phone arrived on time and it's perfect for what i need my xp phone arrived on time and it's perfect for what i need. the price was right. my only problem was the phone was in another language which i had to interpret to switch it to english..,True
ORD377995,ID4716795396,2022-02-13,Thompson,"[('iStream', 2), ('Thunder line', 1)]",2480,54.226000000000006,-37.8188204,144.95317880000005,25,Summer,False,0.87002,best bang for your buck item as described. fast shipping. noticed the difference in performance comparing my old nexus 6p. very affordable price.,True
ORD123791,ID0358732717,2022-03-27,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",9135,40.118,-37.819466999999996,144.9828569,50,Autumn,True,1.17408,"i'm happy. phone arrived looking brand new. i was very surprised, and happy!",True
ORD214401,ID2353534942,2022-09-08,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330,70.203,-37.799821,144.9630497,0,Spring,False,2.00557,don’t buy this phone it’ll just die on you the battery on this phone is terrible as soon as you start doing anything on this phone the battery just starts dropping,False
ORD437241,ID2020832917,2022-10-07,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2)]",29120,73.417,-37.81595479999999,144.964521,25,Spring,True,0.53106,very good tablet for the price economical and the ability to carry in backpack,True
ORD265753,ID0440051942,2022-10-19,Bakers,"[('iStream', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 1)]",12670,32.531,-37.820840600000004,144.9941675,50,Spring,False,1.2108,"touch screen issues! phone specs, size, sound, etc. are all nice but the phone has a (known) issue where the touch screen will randomly and frequently stop working. it's been happening more and more to me.",False
ORD489090,ID0227324345,2022-03-31,Bakers,"[('iStream', 1), ('Olivia x460', 1)]",1375,24.568,-37.8005249,144.9908738,50,Autumn,False,1.12182,"one star it was not what i spected, first the charger did not work.",False
ORD025479,ID0343337637,2022-08-19,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Alcon 10', 2)]",21210,28.795,-37.7996885,144.96765119999995,50,Winter,False,2.11124,useless can't use can't get a sim card for it don't recommend buying this phone. not compatible with at&t like advertise.,False
ORD343137,ID4313862244,2022-02-01,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2)]",3085,55.725,-37.8185383,144.9911937,25,Summer,False,1.01504,"olivia focus i917 the olivia focus is an awesome phone i love it more than the alcon, for it being an used phone the phone itself looks brand new and the graphics are eye-popping... thanks digico and bayside trading.",True
ORD354307,ID2759826597,2022-04-16,Nickolson,"[('Candle Inferno', 1), ('iStream', 2)]",730,48.4,-37.810946799999996,144.96183069999995,25,Autumn,False,1.08893,"great phone, the camara is great phone , the camara is amazing",True
ORD203129,ID1445498772,2022-09-10,Bakers,"[('Alcon 10', 1), ('iStream', 2)]",9250,89.50399999999999,-37.8165205,144.9859039,0,Spring,True,1.09564,hate it did not hold charge very disappointed don’t buy this ipod,False
ORD497062,ID0591433832,2022-07-25,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 2), ('Universe Note', 2)]",17990,30.095,-37.818243,144.9683745,50,Winter,False,0.11063,love the shipped right away. love the phone,True
